Entry,Date,Location,Observer,Time start,Species,Fork length,Group size,Fish_ID,Minute,Substrate,Food_specific,Food_category,Bites
3345,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,12,Dead_gorgonian,Turf,Turf,3
3346,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,12,Dead_gorgonian,Turf,Turf,3
3347,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,13,Pavement,Turf,Turf,16
3348,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,13,Rubble,CCA,CCA,7
3349,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,13,Unknown,Dictyota_spp.,Brown_macroalgae,1
3350,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,13,Unknown,Brown_sponge,Sponge,3
3351,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,14,Boulder,CCA,CCA,36
3352,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,14,Boulder,Turf,Turf,10
3353,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,14,Dead_gorgonian,Turf,Turf,6
3354,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,14,Dead_gorgonian,Turf,Turf,2
3355,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,15,Dead_coral_under_ledge,Turf,Turf,3
3356,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,15,Dead_coral_under_ledge,Turf,Turf,11
3357,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,15,Dead_coral_under_ledge,Turf,Turf,5
3358,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,15,Boulder,CCA,CCA,15
3359,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,15,Dead_gorgonian,Turf,Turf,3
3360,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,15,Dead_gorgonian,Turf,Turf,3
3361,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,16,Pavement_under_ledge,Turf,Turf,5
3362,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,16,Boulder,Turf,Turf,11
3363,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,16,Boulder,Turf,Turf,3
3364,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,16,Dead_gorgonian,Turf,Turf,9
3365,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,16,Dead_gorgonian,Turf,Turf,1
3366,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,17,Boulder,Turf,Turf,4
3367,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,17,Boulder,Turf,Turf,1
3368,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,17,Boulder,Turf,Turf,36
3369,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,17,Dead_gorgonian,Turf,Turf,1
3370,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,17,Unknown,Brown_sponge,Sponge,8
3371,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,18,Boulder,Turf,Turf,33
3372,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,18,Rubble,Turf,Turf,17
3373,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,18,Coral,Agaricia_spp.,Coral,3
3374,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,18,Unknown,Brown_sponge,Sponge,21
3375,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,19,Boulder,Turf,Turf,4
3376,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,19,Boulder,Turf,Turf,5
3377,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,19,Rubble_under_ledge,Turf,Turf,8
3378,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,20,Dead_coral_under_ledge,Turf,Turf,10
3379,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,20,Rubble,Turf,Turf,10
3380,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,20,Rubble,Turf,Turf,6
3381,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,20,Unknown,Brown_sponge,Sponge,11
3382,2013-06-21,Molasses ,Tom Adam,12:41:00,Scarus taeniopterus,23,1,Sc_taeniopterus_M3,20,Unknown,Brown_sponge,Sponge,6
5518,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,1,Boulder,Turf,Turf,5
5519,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,1,Boulder,Turf,Turf,2
5520,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,1,Rubble,Turf,Turf,1
5521,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,1,Rubble,Turf,Turf,13
5522,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,1,Rubble,Turf,Turf,5
5523,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,1,Rubble,Turf,Turf,2
5524,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,2,Rubble,Turf,Turf,3
5525,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,2,Rubble,Turf,Turf,5
5526,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,2,Rubble,Turf,Turf,3
5527,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,2,Rubble,Turf,Turf,7
5528,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,2,Rubble,Turf,Turf,4
5529,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,2,Rubble,Turf,Turf,2
5530,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,2,Rubble,Turf,Turf,7
5531,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,3,Pavement,Turf,Turf,8
5532,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,3,Pavement,Turf,Turf,2
5533,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,3,Pavement,Turf,Turf,3
5534,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,3,Boulder,Turf,Turf,2
5535,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,3,Rubble,Turf,Turf,6
5536,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,4,Boulder,Turf,Turf,2
5537,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,4,Boulder,Turf,Turf,4
5538,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,4,Rubble,Turf,Turf,3
5539,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,4,Rubble,Turf,Turf,3
5540,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,4,Rubble,Turf,Turf,2
5541,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,4,Rubble,Turf,Turf,2
5542,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,5,Dead_gorgonian,Turf,Turf,3
5543,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,5,Rubble,Turf,Turf,1
5544,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,5,Rubble,Turf,Turf,1
5545,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,5,Rubble,Turf,Turf,2
5546,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,5,Rubble,Turf,Turf,2
5547,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,5,Rubble,Turf,Turf,19
5548,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,6,Pavement,Turf,Turf,22
5549,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,7,Rubble,Turf,Turf,11
5550,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,7,Rubble,Turf,Turf,11
5551,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,7,Rubble,Turf,Turf,1
5552,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,8,Rubble,Turf,Turf,2
5553,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,8,Rubble,CCA,CCA,3
5554,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,8,Rubble,Turf,Turf,6
5555,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,9,Boulder,Turf,Turf,9
5556,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,9,Boulder,Turf,Turf,3
5557,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,10,Dead_coral,CCA,CCA,3
5558,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,10,Rubble,Turf,Turf,11
5559,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,10,Rubble,Turf,Turf,3
5560,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,10,Rubble,Turf,Turf,2
5561,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,10,Sandy_pavement,Turf,Turf,8
5562,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,10,Unknown,Dictyota_spp.,Brown_macroalgae,8
5563,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,11,Rubble,Turf,Turf,2
5564,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,11,Rubble,Turf,Turf,3
5565,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,11,Rubble,Turf,Turf,5
5566,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,11,Rubble,Turf,Turf,1
5567,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,11,Unknown,Dictyota_spp.,Brown_macroalgae,2
5568,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,12,Rubble,Turf,Turf,10
5569,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,12,Rubble,Turf,Turf,5
5570,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,12,Rubble,Turf,Turf,14
5571,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,12,Rubble,Turf,Turf,2
5572,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,13,Boulder,Turf,Turf,3
5573,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,13,Rubble,Turf,Turf,8
5574,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,13,Rubble,Turf,Turf,7
5575,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,13,Rubble,Turf,Turf,3
5576,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,14,Boulder,Turf,Turf,9
5577,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,14,Rubble,Turf,Turf,8
5578,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,14,Rubble,Turf,Turf,1
5579,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,14,Rubble,Turf,Turf,1
5580,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,14,Rubble,Turf,Turf,1
5581,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,14,Rubble,Turf,Turf,3
5582,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,14,Sandy_pavement,Turf,Turf,2
5583,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,15,Boulder,Turf,Turf,6
5584,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,15,Rubble,Turf,Turf,3
5585,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,15,Rubble,Turf,Turf,6
5586,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,15,Rubble,Turf,Turf,9
5587,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,16,Boulder,Turf,Turf,1
5588,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,16,Boulder,Turf,Turf,16
5589,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,16,Boulder,Turf,Turf,1
5590,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,16,Rubble,Turf,Turf,2
5591,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,17,Dead_coral,Turf,Turf,7
5592,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,17,Boulder,Turf,Turf,2
5593,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,17,Boulder,Turf,Turf,16
5594,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,17,Rubble,Turf,Turf,4
5595,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,17,Rubble,Turf,Turf,5
5596,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,17,Rubble,CCA,CCA,3
5597,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,18,Boulder,Turf,Turf,14
5598,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,18,Rubble,Turf,Turf,2
5599,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,18,Rubble,Turf,Turf,5
5600,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,18,Rubble,Turf,Turf,4
5601,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,19,Rubble,Turf,Turf,1
5602,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,19,Rubble,Turf,Turf,6
5603,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,20,Pavement,Turf,Turf,3
5604,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,20,Boulder,Turf,Turf,1
5605,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,20,Boulder,Turf,Turf,1
5606,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,20,Boulder,Turf,Turf,13
5607,2013-06-20,Molasses ,Megan Kelley,10:52:20,Scarus taeniopterus,31,2,Sc_taeniopterus_M4,20,Boulder,Turf,Turf,4
5731,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,1
5732,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,3
5733,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,CCA,CCA,9
5734,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,1
5735,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,1
5736,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,1
5737,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,2
5738,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,2
5739,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,1
5740,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,1
5741,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,1,Rubble,Turf,Turf,3
5742,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,2,Boulder,Turf,Turf,8
5743,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,2,Boulder,Turf,Turf,20
5744,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,2,Boulder,Turf,Turf,5
5745,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,3,Boulder,Turf,Turf,2
5746,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,3,Boulder,Turf,Turf,2
5747,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,3,Boulder,Turf,Turf,1
5748,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,3,Boulder,Turf,Turf,7
5749,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,3,Rubble,Turf,Turf,1
5750,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,3,Rubble,Turf,Turf,9
5751,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,3,Rubble,Turf,Turf,14
5752,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,4,Pavement,Turf,Turf,3
5753,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,4,Boulder,Turf,Turf,7
5754,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,4,Boulder,Turf,Turf,5
5755,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,4,Boulder,CCA,CCA,8
5756,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,4,Rubble,Turf,Turf,1
5757,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,4,Rubble,Turf,Turf,6
5758,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,4,Rubble,Turf,Turf,7
5759,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Boulder,Turf,Turf,2
5760,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Boulder,Turf,Turf,1
5761,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Boulder,Turf,Turf,1
5762,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Boulder,Turf,Turf,3
5763,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Boulder,Turf,Turf,3
5764,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Boulder,CCA,CCA,1
5765,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Rubble,Turf,Turf,12
5766,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Rubble,Turf,Turf,3
5767,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Rubble,Turf,Turf,6
5768,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Rubble,Turf,Turf,1
5769,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,5,Rubble,Turf,Turf,1
5770,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,6,Dead_gorgonian,Turf,Turf,1
5771,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,6,Boulder,Turf,Turf,6
5772,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,6,Rubble,Turf,Turf,7
5773,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,7,Pavement,Turf,Turf,7
5774,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,7,Boulder,Turf,Turf,6
5775,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,7,Rubble,CCA,CCA,6
5776,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,7,Unknown,Gorgonian,Gorgonian,1
5777,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,8,Pavement,CCA,CCA,4
5778,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,8,Boulder,Turf,Turf,3
5779,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,8,Rubble,Turf,Turf,2
5780,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,8,Rubble,Turf,Turf,3
5781,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,8,Rubble,Turf,Turf,1
5782,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,8,Rubble,Turf,Turf,2
5783,2013-06-21,Molasses ,Megan Kelley,11:58:00,Scarus taeniopterus,18,3,Sc_taeniopterus_M5,9,Boulder,Turf,Turf,3
