,region,site,date,depth_m,transect,colony_id,coral_species,col_size,l_cm,w_cm,percent_live,percent_col_inside,n_scars,percent_new,scar_min_mm2,scar_max_mm2,scar_med_mm2
23305,Bonaire,Karpata,2019-07-18,10.7,5,23305,Eusmilia fastigiata,<5,NA,NA,100,100,0,NA,NA,NA,NA
23306,Bonaire,Karpata,2019-07-18,10.7,5,23306,Eusmilia fastigiata,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23307,Bonaire,Karpata,2019-07-18,10.7,5,23307,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23308,Bonaire,Karpata,2019-07-18,10.7,5,23308,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23309,Bonaire,Karpata,2019-07-18,10.7,5,23309,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23310,Bonaire,Karpata,2019-07-18,10.7,5,23310,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23311,Bonaire,Karpata,2019-07-18,10.7,5,23311,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23312,Bonaire,Karpata,2019-07-18,10.7,5,23312,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23313,Bonaire,Karpata,2019-07-18,10.7,5,23313,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23314,Bonaire,Karpata,2019-07-18,10.7,5,23314,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23315,Bonaire,Karpata,2019-07-18,10.7,5,23315,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23316,Bonaire,Karpata,2019-07-18,10.7,5,23316,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23317,Bonaire,Karpata,2019-07-18,10.7,5,23317,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23318,Bonaire,Karpata,2019-07-18,10.7,5,23318,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23319,Bonaire,Karpata,2019-07-18,10.7,5,23319,Madracis auretenra,80+,71,80,100,50,0,NA,NA,NA,NA
23320,Bonaire,Karpata,2019-07-18,10.7,5,23320,Madracis auretenra,40 to 80,55,31,100,100,0,NA,NA,NA,NA
23321,Bonaire,Karpata,2019-07-18,10.7,5,23321,Madracis auretenra,80+,84,160,100,75,0,NA,NA,NA,NA
23322,Bonaire,Karpata,2019-07-18,10.7,5,23322,Madracis auretenra,80+,175,50,100,20,0,NA,NA,NA,NA
23323,Bonaire,Karpata,2019-07-18,10.7,5,23323,Madracis auretenra,40 to 80,70,41,100,100,0,NA,NA,NA,NA
23324,Bonaire,Karpata,2019-07-18,10.7,5,23324,Madracis auretenra,40 to 80,45,22,100,100,0,NA,NA,NA,NA
23325,Bonaire,Karpata,2019-07-18,10.7,5,23325,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
23326,Bonaire,Karpata,2019-07-18,10.7,5,23326,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
23327,Bonaire,Karpata,2019-07-18,10.7,5,23327,Madracis decactis,<5,NA,NA,100,100,0,NA,NA,NA,NA
23328,Bonaire,Karpata,2019-07-18,10.7,5,23328,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23329,Bonaire,Karpata,2019-07-18,10.7,5,23329,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23330,Bonaire,Karpata,2019-07-18,10.7,5,23330,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23331,Bonaire,Karpata,2019-07-18,10.7,5,23331,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23332,Bonaire,Karpata,2019-07-18,10.7,5,23332,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23333,Bonaire,Karpata,2019-07-18,10.7,5,23333,Meandrina meandrites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23334,Bonaire,Karpata,2019-07-18,10.7,5,23334,Meandrina meandrites,20 to 40,22,24,100,100,0,NA,NA,NA,NA
23335,Bonaire,Karpata,2019-07-18,10.7,5,23335,Montastrea cavernosa,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23336,Bonaire,Karpata,2019-07-18,10.7,5,23336,Montastrea cavernosa,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23337,Bonaire,Karpata,2019-07-18,10.7,5,23337,Montastrea cavernosa,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23338,Bonaire,Karpata,2019-07-18,10.7,5,23338,Montastrea cavernosa,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23339,Bonaire,Karpata,2019-07-18,10.7,5,23339,Montastrea cavernosa,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23340,Bonaire,Karpata,2019-07-18,10.7,5,23340,Montastrea cavernosa,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23341,Bonaire,Karpata,2019-07-18,10.7,5,23341,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23342,Bonaire,Karpata,2019-07-18,10.7,5,23342,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23343,Bonaire,Karpata,2019-07-18,10.7,5,23343,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23344,Bonaire,Karpata,2019-07-18,10.7,5,23344,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23345,Bonaire,Karpata,2019-07-18,10.7,5,23345,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23346,Bonaire,Karpata,2019-07-18,10.7,5,23346,Montastrea cavernosa,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23347,Bonaire,Karpata,2019-07-18,10.7,5,23347,Montastrea cavernosa,40 to 80,30,49,100,100,0,NA,NA,NA,NA
23348,Bonaire,Karpata,2019-07-18,10.7,5,23348,Montastrea cavernosa,20 to 40,32,32,100,100,0,NA,NA,NA,NA
23349,Bonaire,Karpata,2019-07-18,10.7,5,23349,Montastrea cavernosa,40 to 80,41,40,100,100,0,NA,NA,NA,NA
23350,Bonaire,Karpata,2019-07-18,10.7,5,23350,Montastrea cavernosa,20 to 40,32,32,100,30,0,NA,NA,NA,NA
23351,Bonaire,Karpata,2019-07-18,10.7,5,23351,Montastrea cavernosa,40 to 80,51,30,100,60,0,NA,NA,NA,NA
23352,Bonaire,Karpata,2019-07-18,10.7,5,23352,Montastrea cavernosa,20 to 40,31,18,100,100,0,NA,NA,NA,NA
23353,Bonaire,Karpata,2019-07-18,10.7,5,23353,Orbicella faveolata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23354,Bonaire,Karpata,2019-07-18,10.7,5,23354,Orbicella faveolata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23355,Bonaire,Karpata,2019-07-18,10.7,5,23355,Orbicella faveolata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23356,Bonaire,Karpata,2019-07-18,10.7,5,23356,Orbicella faveolata,20 to 40,39,33,100,100,0,NA,NA,NA,NA
23357,Bonaire,Karpata,2019-07-18,10.7,5,23357,Orbicella faveolata,40 to 80,61,38,100,100,0,NA,NA,NA,NA
23358,Bonaire,Karpata,2019-07-18,10.7,5,23358,Orbicella faveolata,40 to 80,65,50,100,100,0,NA,NA,NA,NA
23359,Bonaire,Karpata,2019-07-18,10.7,5,23359,Orbicella faveolata,20 to 40,22,25,100,100,0,NA,NA,NA,NA
23360,Bonaire,Karpata,2019-07-18,10.7,5,23360,Orbicella faveolata,20 to 40,22,24,100,100,0,NA,NA,NA,NA
23361,Bonaire,Karpata,2019-07-18,10.7,5,23361,Orbicella faveolata,40 to 80,61,48,100,20,0,NA,NA,NA,NA
23362,Bonaire,Karpata,2019-07-18,10.7,5,23362,Orbicella faveolata,40 to 80,64,72,100,15,0,NA,NA,NA,NA
23363,Bonaire,Karpata,2019-07-18,10.7,5,23363,Orbicella faveolata,40 to 80,41,40,100,100,0,NA,NA,NA,NA
23364,Bonaire,Karpata,2019-07-18,10.7,5,23364,Orbicella franksi,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23365,Bonaire,Karpata,2019-07-18,10.7,5,23365,Orbicella franksi,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23366,Bonaire,Karpata,2019-07-18,10.7,5,23366,Orbicella franksi,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23367,Bonaire,Karpata,2019-07-18,10.7,5,23367,Orbicella franksi,20 to 40,24,23,100,100,0,NA,NA,NA,NA
23368,Bonaire,Karpata,2019-07-18,10.7,5,23368,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
23369,Bonaire,Karpata,2019-07-18,10.7,5,23369,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
23370,Bonaire,Karpata,2019-07-18,10.7,5,23370,Orbicella annularis,<5,NA,NA,100,100,0,NA,NA,NA,NA
23371,Bonaire,Karpata,2019-07-18,10.7,5,23371,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23372,Bonaire,Karpata,2019-07-18,10.7,5,23372,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23373,Bonaire,Karpata,2019-07-18,10.7,5,23373,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23374,Bonaire,Karpata,2019-07-18,10.7,5,23374,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23375,Bonaire,Karpata,2019-07-18,10.7,5,23375,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23376,Bonaire,Karpata,2019-07-18,10.7,5,23376,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23377,Bonaire,Karpata,2019-07-18,10.7,5,23377,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23378,Bonaire,Karpata,2019-07-18,10.7,5,23378,Orbicella annularis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23379,Bonaire,Karpata,2019-07-18,10.7,5,23379,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23380,Bonaire,Karpata,2019-07-18,10.7,5,23380,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23381,Bonaire,Karpata,2019-07-18,10.7,5,23381,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23382,Bonaire,Karpata,2019-07-18,10.7,5,23382,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23383,Bonaire,Karpata,2019-07-18,10.7,5,23383,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23384,Bonaire,Karpata,2019-07-18,10.7,5,23384,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23385,Bonaire,Karpata,2019-07-18,10.7,5,23385,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23386,Bonaire,Karpata,2019-07-18,10.7,5,23386,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23387,Bonaire,Karpata,2019-07-18,10.7,5,23387,Orbicella annularis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23388,Bonaire,Karpata,2019-07-18,10.7,5,23388,Orbicella annularis,40 to 80,51,31,100,100,0,NA,NA,NA,NA
23389,Bonaire,Karpata,2019-07-18,10.7,5,23389,Orbicella annularis,40 to 80,53,55,100,100,0,NA,NA,NA,NA
23390,Bonaire,Karpata,2019-07-18,10.7,5,23390,Orbicella annularis,20 to 40,32,35,100,65,0,NA,NA,NA,NA
23391,Bonaire,Karpata,2019-07-18,10.7,5,23391,Orbicella annularis,80+,80,52,100,50,0,NA,NA,NA,NA
23392,Bonaire,Karpata,2019-07-18,10.7,5,23392,Orbicella annularis,40 to 80,75,32,100,100,0,NA,NA,NA,NA
23393,Bonaire,Karpata,2019-07-18,10.7,5,23393,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23394,Bonaire,Karpata,2019-07-18,10.7,5,23394,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23395,Bonaire,Karpata,2019-07-18,10.7,5,23395,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23396,Bonaire,Karpata,2019-07-18,10.7,5,23396,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23397,Bonaire,Karpata,2019-07-18,10.7,5,23397,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23398,Bonaire,Karpata,2019-07-18,10.7,5,23398,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23399,Bonaire,Karpata,2019-07-18,10.7,5,23399,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23400,Bonaire,Karpata,2019-07-18,10.7,5,23400,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23401,Bonaire,Karpata,2019-07-18,10.7,5,23401,Porites astreoides,<5,NA,NA,100,100,0,NA,NA,NA,NA
23402,Bonaire,Karpata,2019-07-18,10.7,5,23402,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23403,Bonaire,Karpata,2019-07-18,10.7,5,23403,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23404,Bonaire,Karpata,2019-07-18,10.7,5,23404,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23405,Bonaire,Karpata,2019-07-18,10.7,5,23405,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23406,Bonaire,Karpata,2019-07-18,10.7,5,23406,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23407,Bonaire,Karpata,2019-07-18,10.7,5,23407,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23408,Bonaire,Karpata,2019-07-18,10.7,5,23408,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23409,Bonaire,Karpata,2019-07-18,10.7,5,23409,Porites astreoides,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23410,Bonaire,Karpata,2019-07-18,10.7,5,23410,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23411,Bonaire,Karpata,2019-07-18,10.7,5,23411,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23412,Bonaire,Karpata,2019-07-18,10.7,5,23412,Porites astreoides,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23413,Bonaire,Karpata,2019-07-18,10.7,5,23413,Branching Porites spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23414,Bonaire,Karpata,2019-07-18,10.7,5,23414,Branching Porites spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23415,Bonaire,Karpata,2019-07-18,10.7,5,23415,Siderastrea siderea,<5,NA,NA,100,100,0,NA,NA,NA,NA
23416,Bonaire,Karpata,2019-07-18,10.7,5,23416,Siderastrea siderea,<5,NA,NA,100,100,0,NA,NA,NA,NA
23417,Bonaire,Karpata,2019-07-18,10.7,5,23417,Siderastrea siderea,<5,NA,NA,100,100,0,NA,NA,NA,NA
23418,Bonaire,Karpata,2019-07-18,10.7,5,23418,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23419,Bonaire,Karpata,2019-07-18,10.7,5,23419,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23420,Bonaire,Karpata,2019-07-18,10.7,5,23420,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23421,Bonaire,Karpata,2019-07-18,10.7,5,23421,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23422,Bonaire,Karpata,2019-07-18,10.7,5,23422,Siderastrea siderea,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23423,Bonaire,Karpata,2019-07-18,10.7,5,23423,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23424,Bonaire,Karpata,2019-07-18,10.7,5,23424,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23425,Bonaire,Karpata,2019-07-18,10.7,5,23425,Siderastrea siderea,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23426,Bonaire,Karpata,2019-07-18,10.7,5,23426,Scolymia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23427,Bonaire,Tolo,2019-07-18,10.7,5,23427,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23428,Bonaire,Tolo,2019-07-18,10.7,5,23428,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23429,Bonaire,Tolo,2019-07-18,10.7,5,23429,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23430,Bonaire,Tolo,2019-07-18,10.7,5,23430,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23431,Bonaire,Tolo,2019-07-18,10.7,5,23431,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23432,Bonaire,Tolo,2019-07-18,10.7,5,23432,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23433,Bonaire,Tolo,2019-07-18,10.7,5,23433,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23434,Bonaire,Tolo,2019-07-18,10.7,5,23434,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23435,Bonaire,Tolo,2019-07-18,10.7,5,23435,Agaricia spp.,<5,NA,NA,100,100,0,NA,NA,NA,NA
23436,Bonaire,Tolo,2019-07-18,10.7,5,23436,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23437,Bonaire,Tolo,2019-07-18,10.7,5,23437,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23438,Bonaire,Tolo,2019-07-18,10.7,5,23438,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23439,Bonaire,Tolo,2019-07-18,10.7,5,23439,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23440,Bonaire,Tolo,2019-07-18,10.7,5,23440,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23441,Bonaire,Tolo,2019-07-18,10.7,5,23441,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23442,Bonaire,Tolo,2019-07-18,10.7,5,23442,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23443,Bonaire,Tolo,2019-07-18,10.7,5,23443,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23444,Bonaire,Tolo,2019-07-18,10.7,5,23444,Agaricia spp.,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23445,Bonaire,Tolo,2019-07-18,10.7,5,23445,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23446,Bonaire,Tolo,2019-07-18,10.7,5,23446,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23447,Bonaire,Tolo,2019-07-18,10.7,5,23447,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23448,Bonaire,Tolo,2019-07-18,10.7,5,23448,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23449,Bonaire,Tolo,2019-07-18,10.7,5,23449,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23450,Bonaire,Tolo,2019-07-18,10.7,5,23450,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23451,Bonaire,Tolo,2019-07-18,10.7,5,23451,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23452,Bonaire,Tolo,2019-07-18,10.7,5,23452,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23453,Bonaire,Tolo,2019-07-18,10.7,5,23453,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23454,Bonaire,Tolo,2019-07-18,10.7,5,23454,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23455,Bonaire,Tolo,2019-07-18,10.7,5,23455,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23456,Bonaire,Tolo,2019-07-18,10.7,5,23456,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23457,Bonaire,Tolo,2019-07-18,10.7,5,23457,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23458,Bonaire,Tolo,2019-07-18,10.7,5,23458,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23459,Bonaire,Tolo,2019-07-18,10.7,5,23459,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23460,Bonaire,Tolo,2019-07-18,10.7,5,23460,Agaricia spp.,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23461,Bonaire,Tolo,2019-07-18,10.7,5,23461,Agaricia spp.,20 to 40,28,31,100,100,0,NA,NA,NA,NA
23462,Bonaire,Tolo,2019-07-18,10.7,5,23462,Agaricia spp.,20 to 40,33,30,100,100,0,NA,NA,NA,NA
23463,Bonaire,Tolo,2019-07-18,10.7,5,23463,Agaricia spp.,80+,28,100,100,100,0,NA,NA,NA,NA
23464,Bonaire,Tolo,2019-07-18,10.7,5,23464,Colpophyllia natans,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23465,Bonaire,Tolo,2019-07-18,10.7,5,23465,Colpophyllia natans,40 to 80,65,63,100,100,0,NA,NA,NA,NA
23466,Bonaire,Tolo,2019-07-18,10.7,5,23466,Colpophyllia natans,20 to 40,24,25,100,100,0,NA,NA,NA,NA
23467,Bonaire,Tolo,2019-07-18,10.7,5,23467,Diploria labyrinthiformis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23468,Bonaire,Tolo,2019-07-18,10.7,5,23468,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23469,Bonaire,Tolo,2019-07-18,10.7,5,23469,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23470,Bonaire,Tolo,2019-07-18,10.7,5,23470,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23471,Bonaire,Tolo,2019-07-18,10.7,5,23471,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23472,Bonaire,Tolo,2019-07-18,10.7,5,23472,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23473,Bonaire,Tolo,2019-07-18,10.7,5,23473,Eusmilia fastigiata,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23474,Bonaire,Tolo,2019-07-18,10.7,5,23474,Eusmilia fastigiata,40 to 80,31,44,100,100,0,NA,NA,NA,NA
23475,Bonaire,Tolo,2019-07-18,10.7,5,23475,Eusmilia fastigiata,20 to 40,23,24,100,100,0,NA,NA,NA,NA
23476,Bonaire,Tolo,2019-07-18,10.7,5,23476,Eusmilia fastigiata,20 to 40,38,36,100,100,0,NA,NA,NA,NA
23477,Bonaire,Tolo,2019-07-18,10.7,5,23477,Eusmilia fastigiata,20 to 40,21,20,100,100,0,NA,NA,NA,NA
23478,Bonaire,Tolo,2019-07-18,10.7,5,23478,Eusmilia fastigiata,40 to 80,31,41,100,100,0,NA,NA,NA,NA
23479,Bonaire,Tolo,2019-07-18,10.7,5,23479,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23480,Bonaire,Tolo,2019-07-18,10.7,5,23480,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23481,Bonaire,Tolo,2019-07-18,10.7,5,23481,Madracis auretenra,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23482,Bonaire,Tolo,2019-07-18,10.7,5,23482,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23483,Bonaire,Tolo,2019-07-18,10.7,5,23483,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23484,Bonaire,Tolo,2019-07-18,10.7,5,23484,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23485,Bonaire,Tolo,2019-07-18,10.7,5,23485,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23486,Bonaire,Tolo,2019-07-18,10.7,5,23486,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23487,Bonaire,Tolo,2019-07-18,10.7,5,23487,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23488,Bonaire,Tolo,2019-07-18,10.7,5,23488,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23489,Bonaire,Tolo,2019-07-18,10.7,5,23489,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23490,Bonaire,Tolo,2019-07-18,10.7,5,23490,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23491,Bonaire,Tolo,2019-07-18,10.7,5,23491,Madracis auretenra,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23492,Bonaire,Tolo,2019-07-18,10.7,5,23492,Madracis auretenra,80+,80,78,100,40,0,NA,NA,NA,NA
23493,Bonaire,Tolo,2019-07-18,10.7,5,23493,Madracis auretenra,80+,120,112,100,50,0,NA,NA,NA,NA
23494,Bonaire,Tolo,2019-07-18,10.7,5,23494,Madracis auretenra,40 to 80,42,22,100,100,0,NA,NA,NA,NA
23495,Bonaire,Tolo,2019-07-18,10.7,5,23495,Madracis auretenra,80+,148,52,100,100,0,NA,NA,NA,NA
23496,Bonaire,Tolo,2019-07-18,10.7,5,23496,Madracis auretenra,40 to 80,61,43,100,100,0,NA,NA,NA,NA
23497,Bonaire,Tolo,2019-07-18,10.7,5,23497,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23498,Bonaire,Tolo,2019-07-18,10.7,5,23498,Madracis decactis,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23499,Bonaire,Tolo,2019-07-18,10.7,5,23499,Madracis decactis,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23500,Bonaire,Tolo,2019-07-18,10.7,5,23500,Meandrina meandrites,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23501,Bonaire,Tolo,2019-07-18,10.7,5,23501,Meandrina meandrites,10 to 20,NA,NA,100,100,0,NA,NA,NA,NA
23502,Bonaire,Tolo,2019-07-18,10.7,5,23502,Montastrea cavernosa,20 to 40,35,33,100,50,0,NA,NA,NA,NA
23503,Bonaire,Tolo,2019-07-18,10.7,5,23503,Orbicella faveolata,<5,NA,NA,100,100,0,NA,NA,NA,NA
23504,Bonaire,Tolo,2019-07-18,10.7,5,23504,Orbicella faveolata,<5,NA,NA,100,100,0,NA,NA,NA,NA
23505,Bonaire,Tolo,2019-07-18,10.7,5,23505,Orbicella faveolata,<5,NA,NA,100,100,0,NA,NA,NA,NA
23506,Bonaire,Tolo,2019-07-18,10.7,5,23506,Orbicella faveolata,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
23507,Bonaire,Tolo,2019-07-18,10.7,5,23507,Orbicella faveolata,5 to 10,NA,NA,100,100,0,NA,NA,NA,NA
